betapwr,run,side
0.130997852,1,1
0.118307641,1,1
0.104569407,1,1
0.090409804,1,1
0.076987561,1,1
0.0656937,1,1
0.057790205,1,1
0.054095423,1,1
0.054797126,1,1
0.059432744,1,1
0.067031972,1,1
0.076376782,1,1
0.086303813,1,1
0.095961362,1,1
0.104944876,1,1
0.113272414,1,1
0.12121614,1,1
0.129058063,1,1
0.136865634,1,1
0.144371967,1,1
0.151000008,1,1
0.156010869,1,1
0.158711446,1,1
0.158644643,1,1
0.155707881,1,1
0.150184528,1,1
0.142704465,1,1
0.134159107,1,1
0.125585369,1,1
0.118019256,1,1
0.11232053,1,1
0.108989753,1,1
0.108024996,1,1
0.108875931,1,1
0.110533494,1,1
0.111747887,1,1
0.111317904,1,1
0.108366393,1,1
0.102523999,1,1
0.093980357,1,1
0.083408173,1,1
0.071799764,1,1
0.060267552,1,1
0.049853739,1,1
0.041380709,1,1
0.035360939,1,1
0.031974139,1,1
0.031106841,1,1
0.032434833,1,1
0.035516899,1,1
0.039867373,1,1
0.04498912,1,1
0.050372528,1,1
0.05548729,1,1
0.059799045,1,1
0.062827857,1,1
0.064237403,1,1
0.063918647,1,1
0.06202489,1,1
0.058932119,1,1
0.055131721,1,1
0.051094847,1,1
0.047161814,1,1
0.043498184,1,1
0.040127691,1,1
0.037017171,1,1
0.034167578,1,1
0.03166726,1,1
0.02968555,1,1
0.02841397,1,1
0.02798449,1,1
0.028401135,1,1
0.029512723,1,1
0.031037126,1,1
0.032628945,1,1
0.033968506,1,1
0.034843664,1,1
0.035197976,1,1
0.035129252,1,1
0.034839085,1,1
0.034551512,1,1
0.034430628,1,1
0.034526826,1,1
0.034768787,1,1
0.034998909,1,1
0.035032969,1,1
0.034718527,1,1
0.033972741,1,1
0.032793918,1,1
0.031253512,1,1
0.029479811,1,1
0.027640366,1,1
0.025922469,1,1
0.024506579,1,1
0.02353063,1,1
0.02305172,1,1
0.023019744,1,1
0.02327849,1,1
0.023601456,1,1
0.023755436,1,1
0.023572061,1,1
0.023002498,1,1
0.02213603,1,1
0.021176498,1,1
0.020385674,1,1
0.020013541,1,1
0.020238503,1,1
0.021135597,1,1
0.022679902,1,1
0.024779334,1,1
0.027320084,1,1
0.030203297,1,1
0.033355784,1,1
0.036710193,1,1
0.040166072,1,1
0.043555062,1,1
0.046633827,1,1
0.049115829,1,1
0.050733289,1,1
0.051304216,1,1
0.050775652,1,1
0.049225547,1,1
0.046825765,1,1
0.043786589,1,1
0.040309408,1,1
0.036566724,1,1
0.032712442,1,1
0.02890982,1,1
0.025356959,1,1
0.022292769,1,1
0.019976868,1,1
0.018648559,1,1
0.018477647,1,1
0.019520964,1,1
0.021694736,1,1
0.024767847,1,1
0.028377583,1,1
0.032067998,1,1
0.03534944,1,1
0.03777358,1,1
0.039011326,1,1
0.038914517,1,1
0.037541555,1,1
0.035135339,1,1
0.032057567,1,1
0.028699918,1,1
0.025401517,1,1
0.022398116,1,1
0.019813281,1,1
0.017683315,1,1
0.015995253,1,1
0.014717018,1,1
0.013809429,1,1
0.013223869,1,1
0.012898285,1,1
0.012763009,1,1
0.012758554,1,1
0.012856939,1,1
0.013073431,1,1
0.013459731,1,1
0.014079777,1,1
0.014978904,1,1
0.016160688,1,1
0.017581703,1,1
0.019165794,1,1
0.02083112,1,1
0.02251897,1,1
0.024213871,1,1
0.02594808,1,1
0.027788126,1,1
0.029805558,1,1
0.032038417,1,1
0.03445399,1,1
0.036925685,1,1
0.039235266,1,1
0.041105014,1,1
0.042254173,1,1
0.042464179,1,1
0.041632599,1,1
0.039798978,1,1
0.037135863,1,1
0.033910592,1,1
0.03043241,1,1
0.027001657,1,1
0.02387312,1,1
0.021237631,1,1
0.019218666,1,1
0.017877176,1,1
0.017218388,1,1
0.017197263,1,1
0.017722574,1,1
0.018661727,1,1
0.019849185,1,1
0.021100831,1,1
0.022235003,1,1
0.02309841,1,1
0.023592089,1,1
0.023690207,1,1
0.023444211,1,1
0.02296772,1,1
0.022403412,1,1
0.021880161,1,1
0.021473859,1,1
0.021185832,1,1
0.020947303,1,1
0.020648599,1,1
0.02018182,1,1
0.019480303,1,1
0.018540248,1,1
0.017418478,1,1
0.016210894,1,1
0.015023337,1,1
0.013947031,1,1
0.013045248,1,1
0.012350462,1,1
0.011866596,1,1
0.011571282,1,1
0.011417065,1,1
0.01133468,1,1
0.011242537,1,1
0.011063597,1,1
0.0107458,1,1
0.010278459,1,1
0.009697163,1,1
0.009074004,1,1
0.008496179,1,1
0.008041116,1,1
0.007757568,1,1
0.007659107,1,1
0.007730653,1,1
0.007942854,1,1
0.008266213,1,1
0.008677937,1,1
0.009159043,1,1
0.009684812,1,1
0.010215475,1,1
0.010694079,1,1
0.011054938,1,1
0.011240766,1,1
0.011222162,1,1
0.011011553,1,1
0.010665482,1,1
0.01027319,1,1
0.009934025,1,1
0.009729819,1,1
0.009700173,1,1
0.009828217,1,1
0.010041995,1,1
0.01023242,1,1
0.010283807,1,1
0.010108679,1,1
0.009676641,1,1
0.009028541,1,1
0.008271461,1,1
0.00755586,1,1
0.007041255,1,1
0.006859773,1,1
0.007087144,1,1
0.007728605,1,1
0.008723284,1,1
0.009965554,1,1
0.011336536,1,1
0.012734902,1,1
0.014095405,1,1
0.015387717,1,1
0.016596529,1,1
0.017693359,1,1
0.018616139,1,1
0.019270426,1,1
0.019555906,1,1
0.019408178,1,1
0.018836031,1,1
0.017934444,1,1
0.016864135,1,1
0.015804454,1,1
0.014899352,1,1
0.01421938,1,1
0.013754693,1,1
0.013439524,1,1
0.013194826,1,1
0.012969206,1,1
0.012760996,1,1
0.012613947,1,1
0.012590827,1,1
0.012737955,1,1
0.013056481,1,1
0.013492593,1,1
0.013950723,1,1
0.014324578,1,1
0.014533919,1,1
0.014552794,1,1
0.01441814,1,1
0.014214925,1,1
0.0140427,1,1
0.013975439,1,1
0.014029317,1,1
0.014150616,1,1
0.01422888,1,1
0.014131336,1,1
0.013746692,1,1
0.013023058,1,1
0.011987104,1,1
0.010738909,1,1
0.00942588,1,1
0.008205972,1,1
0.007212476,1,1
0.006529798,1,1
0.006184057,1,1
0.006147024,1,1
0.006349091,1,1
0.006696884,1,1
0.007092499,1,1
0.007452346,1,1
0.007723402,1,1
0.007893675,1,1
0.007993354,1,1
0.008084573,1,1
0.008241207,1,1
0.008524276,1,1
0.008961435,1,1
0.009538654,1,1
0.010208129,1,1
0.010909879,1,1
0.011598224,1,1
0.01226134,1,1
0.012924319,1,1
0.013632945,1,1
0.014424081,1,1
0.015295016,1,1
0.016185265,1,1
0.016979463,1,1
0.017531378,1,1
0.017700757,1,1
0.017390483,1,1
0.016572727,1,1
0.015298117,1,1
0.013688123,1,1
0.011914986,1,1
0.010174589,1,1
0.008656614,1,1
0.007515353,1,1
0.006844677,1,1
0.006661841,1,1
0.006905195,1,1
0.007449252,1,1
0.008136353,1,1
0.008818873,1,1
0.009401352,1,1
0.009870238,1,1
0.010300706,1,1
0.010835452,1,1
0.011638163,1,1
0.012833086,1,1
0.014448945,1,1
0.016387498,1,1
0.018431603,1,1
0.020294946,1,1
0.021699367,1,1
0.022452966,1,1
0.022499859,1,1
0.021923053,1,1
0.020901556,1,1
0.01964214,1,1
0.018315557,1,1
0.017021987,1,1
0.015794248,1,1
0.014628957,1,1
0.013524796,1,1
0.012507968,1,1
0.01163547,1,1
0.010979934,1,1
0.010608107,1,1
0.010565228,1,1
0.010871,1,1
0.011524526,1,1
0.012510283,1,1
0.013797413,1,1
0.015329635,1,1
0.017009978,1,1
0.018689904,1,1
0.020173348,1,1
0.02124195,1,1
0.021699299,1,1
0.021422695,1,1
0.020404917,1,1
0.018769336,1,1
0.016749956,1,1
0.014640663,1,1
0.01272966,1,1
0.011240311,1,1
0.010296188,1,1
0.009917863,1,1
0.010046732,1,1
0.010582542,1,1
0.011419115,1,1
0.0124671,1,1
0.013660169,1,1
0.014948365,1,1
0.016286435,1,1
0.017625261,1,1
0.018911577,1,1
0.020096518,1,1
0.021148826,1,1
0.022065269,1,1
0.022870697,1,1
0.023603947,1,1
0.024292744,1,1
0.024927821,1,1
0.025449731,1,1
0.025758303,1,1
0.025745145,1,1
0.025338186,1,1
0.024539931,1,1
0.023441807,1,1
0.022205877,1,1
0.021018238,1,1
0.0200299,1,1
0.019306312,1,1
0.018803914,1,1
0.018382701,1,1
0.01785121,1,1
0.017029193,1,1
0.015807366,1,1
0.014185041,1,1
0.012274478,1,1
0.010272199,1,1
0.008408011,1,1
0.006888399,1,1
0.005850845,1,1
0.005340508,1,1
0.005313172,1,1
0.005660994,1,1
0.006252273,1,1
0.006973867,1,1
0.007765007,1,1
0.008633766,1,1
0.009651852,1,1
0.010928768,1,1
0.012571836,1,1
0.014642569,1,1
0.017121471,1,1
0.019891687,1,1
0.022747138,1,1
0.025423941,1,1
0.0276471,1,1
0.029180046,1,1
0.029864404,1,1
0.029641379,1,1
0.028552602,1,1
0.026724265,1,1
0.024341603,1,1
0.021620543,1,1
0.018780946,1,1
0.016023278,1,1
0.013509395,1,1
0.011348523,1,1
0.009590389,1,1
0.008227562,1,1
0.007207473,1,1
0.006451886,1,1
0.005878922,1,1
0.005421611,1,1
0.005038172,1,1
0.004712429,1,1
0.004446559,1,1
0.004251038,1,1
0.004136878,1,1
0.004113155,1,1
0.004189387,1,1
0.004379382,1,1
0.004702067,1,1
0.005176087,1,1
0.005808125,1,1
0.006578625,1,1
0.007431188,1,1
0.008272155,1,1
0.008983964,1,1
0.009450793,1,1
0.009589483,1,1
0.00937549,1,1
0.008854353,1,1
0.008133878,1,1
0.007359094,1,1
0.006677878,1,1
0.00620766,1,1
0.00601215,1,1
0.0060928,1,1
0.006395031,1,1
0.00682579,1,1
0.007277442,1,1
0.007652778,1,1
0.007886266,1,1
0.00795736,1,1
0.007892967,1,1
0.007758513,1,1
0.007640225,1,1
0.007624136,1,1
0.007778387,1,1
0.008143724,1,1
0.008733234,1,1
0.009538253,1,1
0.010535248,1,1
0.011689468,1,1
0.012954521,1,1
0.01427048,1,1
0.015564648,1,1
0.016757768,1,1
0.01777546,1,1
0.018561806,1,1
0.01909077,1,1
0.019371769,1,1
0.01944727,1,1
0.019382103,1,1
0.019245901,1,1
0.019092126,1,1
0.01893936,1,1
0.018761967,1,1
0.018496263,1,1
0.018064136,1,1
0.017409433,1,1
0.01653596,1,1
0.015532774,1,1
0.01457466,1,1
0.013892922,1,1
0.013721609,1,1
0.014233282,1,1
0.015483299,1,1
0.01738039,1,1
0.019694202,1,1
0.022099635,1,1
0.024246595,1,1
0.025835983,1,1
0.026681032,1,1
0.026738014,1,1
0.026100092,1,1
0.024959132,1,1
0.023548889,1,1
0.022086668,1,1
0.020728836,1,1
0.019549765,1,1
0.018546127,1,1
0.017661188,1,1
0.016818718,1,1
0.01595442,1,1
0.01503505,1,1
0.014060901,1,1
0.013054458,1,1
0.01204378,1,1
0.011050989,1,1
0.010092786,1,1
0.009192707,1,1
0.008397266,1,1
0.007784325,1,1
0.007454343,1,1
0.007503042,1,1
0.007983837,1,1
0.008875339,1,1
0.010069496,1,1
0.011388712,1,1
0.012628373,1,1
0.013609899,1,1
0.014224207,1,1
0.014449137,1,1
0.014335693,1,1
0.01397158,1,1
0.013440033,1,1
0.012792554,1,1
0.012045889,1,1
0.011200814,1,1
0.010269677,1,1
0.009296369,1,1
0.008357498,1,1
0.007543654,1,1
0.006929486,1,1
0.006546185,1,1
0.00636844,1,1
0.006321539,1,1
0.006306292,1,1
0.006232975,1,1
0.006052608,1,1
0.005774908,1,1
0.0054667,1,1
0.005230921,1,1
0.005172797,1,1
0.005364215,1,1
0.005818303,1,1
0.006483005,1,1
0.007256067,1,1
0.008016382,1,1
0.008660928,1,1
0.009134711,1,1
0.009443956,1,1
0.009649028,1,1
0.009840807,1,1
0.01010953,1,1
0.010516814,1,1
0.011079316,1,1
0.011767647,1,1
0.012518846,1,1
0.013256746,1,1
0.0139131,1,1
0.014443223,1,1
0.014832478,1,1
0.015093008,1,1
0.015252853,1,1
0.015341379,1,1
0.015375577,1,1
0.015351298,1,1
0.015242019,1,1
0.015005652,1,1
0.014597631,1,1
0.013986669,1,1
0.013168566,1,1
0.012173685,1,1
0.011065096,1,1
0.009926959,1,1
0.008845738,1,1
0.007889577,1,1
0.007092526,1,1
0.006449297,1,1
0.00592289,1,1
0.005462766,1,1
0.005027044,1,1
0.004600516,1,1
0.004201715,1,1
0.003876513,1,1
0.003680802,1,1
0.003658764,1,1
0.003824667,1,1
0.004154588,1,1
0.004590772,1,1
0.005056803,1,1
0.005477972,1,1
0.00579954,1,1
0.005996628,1,1
0.006073018,1,1
0.006050766,1,1
0.005956211,1,1
0.005809065,1,1
0.005619164,1,1
0.005391242,1,1
0.005133938,1,1
0.004867217,1,1
0.004623411,1,1
0.004440487,1,1
0.004350092,1,1
0.004365449,1,1
0.004474351,1,1
0.004640331,1,1
0.004811946,1,1
0.00493715,1,1
0.004978256,1,1
0.004923024,1,1
0.004788797,1,1
0.004618594,1,1
0.004470126,1,1
0.00440041,1,1
0.004449846,1,1
0.004630047,1,1
0.004919024,1,1
0.005265547,1,1
0.005601777,1,1
0.005860607,1,1
0.00599254,1,1
0.005977204,1,1
0.005826805,1,1
0.005581811,1,1
0.005301778,1,1
0.005055022,1,1
0.004909814,1,1
0.004927548,1,1
0.005156451,1,1
0.00562404,1,1
0.006328159,1,1
0.007229053,1,1
0.008246998,1,1
0.009269762,1,1
0.010171208,1,1
0.010837691,1,1
0.011194794,1,1
0.011225718,1,1
0.010974993,1,1
0.01053628,1,1
0.010028377,1,1
0.00956694,1,1
0.009239772,1,1
0.009091357,1,1
0.009118931,1,1
0.00927922,1,1
0.009502746,1,1
0.009711483,1,1
0.009835796,1,1
0.009827687,1,1
0.009669225,1,1
0.009376568,1,1
0.009000413,1,1
0.008622754,1,1
0.008348292,1,1
0.008288433,1,1
0.008537754,1,1
0.009146804,1,1
0.010099102,1,1
0.011301532,1,1
0.012594344,1,1
0.01378059,1,1
0.014667649,1,1
0.01510903,1,1
0.015034763,1,1
0.014462975,1,1
0.013491568,1,1
0.012274394,1,1
0.010989374,1,1
0.009806201,1,1
0.008859585,1,1
0.008231576,1,1
0.007944225,1,1
0.007962158,1,1
0.008203475,1,1
0.008556618,1,1
0.008900468,1,1
0.009124662,1,1
0.009147192,1,1
0.008926613,1,1
0.008466824,1,1
0.007813517,1,1
0.007042895,1,1
0.006244949,1,1
0.005505126,1,1
0.004888851,1,1
0.004432813,1,1
0.00414488,1,1
0.004011605,1,1
0.004009481,1,1
0.004114875,1,1
0.004308634,1,1
0.004574583,1,1
0.004894968,1,1
0.005248151,1,1
0.005612961,1,1
0.005979976,1,1
0.006364696,1,1
0.006814065,1,1
0.007398794,1,1
0.046919024,2,1
0.050011874,2,1
0.050854132,2,1
0.049400064,2,1
0.046039801,2,1
0.041494785,2,1
0.036621256,2,1
0.032189071,2,1
0.028713402,2,1
0.026394833,2,1
0.025177822,2,1
0.024888284,2,1
0.025379854,2,1
0.026618999,2,1
0.028671063,2,1
0.031598017,2,1
0.035321982,2,1
0.039526691,2,1
0.043653702,2,1
0.047008447,2,1
0.048942647,2,1
0.049046018,2,1
0.047275978,2,1
0.043978901,2,1
0.039797458,2,1
0.035497472,2,1
0.031770237,2,1
0.029067661,2,1
0.02751206,2,1
0.02689815,2,1
0.026779554,2,1
0.026611336,2,1
0.0259076,2,1
0.024372086,2,1
0.021971265,2,1
0.01894042,2,1
0.015735533,2,1
0.012957258,2,1
0.011271364,2,1
0.011334832,2,1
0.01371905,2,1
0.018814721,2,1
0.026715182,2,1
0.037101726,2,1
0.04918056,2,1
0.061726945,2,1
0.07326639,2,1
0.082370895,2,1
0.087992401,2,1
0.089724546,2,1
0.087897387,2,1
0.083466275,2,1
0.077731978,2,1
0.07199,2,1
0.06722611,2,1
0.063946484,2,1
0.062171556,2,1
0.061561861,2,1
0.061607133,2,1
0.061806627,2,1
0.061791945,2,1
0.061376678,2,1
0.060544078,2,1
0.059397108,2,1
0.05809542,2,1
0.056797191,2,1
0.055615951,2,1
0.054596999,2,1
0.053715105,2,1
0.052893669,2,1
0.052043137,2,1
0.051111487,2,1
0.050132052,2,1
0.049247486,2,1
0.048689208,2,1
0.048704245,2,1
0.049444606,2,1
0.050858599,2,1
0.052634651,2,1
0.054235936,2,1
0.055030145,2,1
0.054477775,2,1
0.052314849,2,1
0.048666079,2,1
0.044051653,2,1
0.039290773,2,1
0.035338603,2,1
0.033107793,2,1
0.033319845,2,1
0.036413146,2,1
0.042513136,2,1
0.05145226,2,1
0.06281634,2,1
0.075991866,2,1
0.090197486,2,1
0.104501875,2,1
0.117851961,2,1
0.129148095,2,1
0.137395099,2,1
0.141928247,2,1
0.142671147,2,1
0.140346122,2,1
0.136544147,2,1
0.133579905,2,1
0.134107417,2,1
0.140543048,2,1
0.15441809,2,1
0.175838526,2,1
0.203238698,2,1
0.233560052,2,1
0.262869094,2,1
0.287282308,2,1
0.303944213,2,1
0.31176179,2,1
0.311660342,2,1
0.306275045,2,1
0.299173693,2,1
0.293851271,2,1
0.292795274,2,1
0.296879107,2,1
0.305224039,2,1
0.315525134,2,1
0.324711066,2,1
0.329734396,2,1
0.328279233,2,1
0.31922028,2,1
0.302751384,2,1
0.280196969,2,1
0.253599717,2,1
0.225221804,2,1
0.197096422,2,1
0.170727319,2,1
0.146975013,2,1
0.126111264,2,1
0.107984955,2,1
0.092228972,2,1
0.078445504,2,1
0.066328419,2,1
0.055707585,2,1
0.046524679,2,1
0.038767903,2,1
0.032400385,2,1
0.027312805,2,1
0.023317272,2,1
0.020182251,2,1
0.017693737,2,1
0.015720133,2,1
0.014258562,2,1
0.013446822,2,1
0.013534978,2,1
0.014820798,2,1
0.017561818,2,1
0.021882615,2,1
0.027698278,2,1
0.034674032,2,1
0.042236205,2,1
0.049640753,2,1
0.056092293,2,1
0.060890789,2,1
0.063569617,2,1
0.063984533,2,1
0.062323533,2,1
0.05903228,2,1
0.054679894,2,1
0.049812191,2,1
0.044842366,2,1
0.040010657,2,1
0.03541375,2,1
0.031076903,2,1
0.027029818,2,1
0.023354599,2,1
0.0201936,2,1
0.017724735,2,1
0.016122243,2,1
0.015519867,2,1
0.01598541,2,1
0.017507691,2,1
0.019993534,2,1
0.023273435,2,1
0.027116699,2,1
0.031256953,2,1
0.035426076,2,1
0.039390659,2,1
0.042982623,2,1
0.046116095,2,1
0.048785733,2,1
0.051046003,2,1
0.052975276,2,1
0.054632513,2,1
0.056017459,2,1
0.057046871,2,1
0.057557677,2,1
0.05734176,2,1
0.056206732,2,1
0.054045772,2,1
0.05089271,2,1
0.04694063,2,1
0.042514599,2,1
0.038007288,2,1
0.033801736,2,1
0.030209916,2,1
0.027445732,2,1
0.025631493,2,1
0.024818965,2,1
0.025000903,2,1
0.026100472,2,1
0.027947469,2,1
0.030267503,2,1
0.032710532,2,1
0.034925469,2,1
0.03665827,2,1
0.037829727,2,1
0.038550778,2,1
0.039059478,2,1
0.03960184,2,1
0.040308167,2,1
0.04112065,2,1
0.041804334,2,1
0.042034541,2,1
0.041519774,2,1
0.040106835,2,1
0.037828471,2,1
0.034883944,2,1
0.031572719,2,1
0.028216418,2,1
0.025099696,2,1
0.022442566,2,1
0.020397265,2,1
0.019052717,2,1
0.018432905,2,1
0.018487642,2,1
0.019086013,2,1
0.020026317,2,1
0.021069276,2,1
0.021988249,2,1
0.022619409,2,1
0.022892779,2,1
0.022832963,2,1
0.022531851,2,1
0.022107394,2,1
0.021667067,2,1
0.021290404,2,1
0.021034457,2,1
0.020954338,2,1
0.02112311,2,1
0.021634666,2,1
0.022580535,2,1
0.024004281,2,1
0.02585018,2,1
0.027930111,2,1
0.029929695,2,1
0.031461798,2,1
0.032157225,2,1
0.0317668,2,1
0.030242883,2,1
0.027774494,2,1
0.024765395,2,1
0.021761967,2,1
0.019350347,2,1
0.018046536,2,1
0.018200268,2,1
0.019927388,2,1
0.023080259,2,1
0.027262106,2,1
0.03188705,2,1
0.036280336,2,1
0.039802821,2,1
0.041973893,2,1
0.042563221,2,1
0.041627618,2,1
0.039483973,2,1
0.036627149,2,1
0.033615973,2,1
0.03095647,2,1
0.029008543,2,1
0.027933391,2,1
0.027687844,2,1
0.028061468,2,1
0.028744044,2,1
0.029405721,2,1
0.029770535,2,1
0.029667079,2,1
0.029047748,2,1
0.027978288,2,1
0.026608273,2,1
0.025136824,2,1
0.023784444,2,1
0.02277324,2,1
0.022309377,2,1
0.022558656,2,1
0.023611162,2,1
0.025441382,2,1
0.02787959,2,1
0.030612336,2,1
0.033222082,2,1
0.035261515,2,1
0.036343852,2,1
0.03622337,2,1
0.034843612,2,1
0.032342365,2,1
0.029016879,2,1
0.02526396,2,1
0.021513325,2,1
0.018169059,2,1
0.015566073,2,1
0.01394095,2,1
0.013413135,2,1
0.013974003,2,1
0.015485734,2,1
0.017695274,2,1
0.020267858,2,1
0.022839373,2,1
0.025079693,2,1
0.02675365,2,1
0.027764938,2,1
0.028171248,2,1
0.02816482,2,1
0.028020018,2,1
0.028017496,2,1
0.028362304,2,1
0.029118609,2,1
0.030183329,2,1
0.031312007,2,1
0.032193486,2,1
0.032550978,2,1
0.032234808,2,1
0.031273274,2,1
0.029863719,2,1
0.028309133,2,1
0.026925734,2,1
0.025955131,2,1
0.025508737,2,1
0.025556993,2,1
0.025959712,2,1
0.026522836,2,1
0.02706274,2,1
0.027460103,2,1
0.02768898,2,1
0.027812422,2,1
0.027944455,2,1
0.028189108,2,1
0.028577224,2,1
0.029025887,2,1
0.029339497,2,1
0.029256424,2,1
0.028526793,2,1
0.026993677,2,1
0.024648383,2,1
0.021641212,2,1
0.018246812,2,1
0.014799498,2,1
0.011621901,2,1
0.008968072,2,1
0.006992668,2,1
0.00574684,2,1
0.005193703,2,1
0.005233565,2,1
0.005730419,2,1
0.006534383,2,1
0.007497994,2,1
0.008486894,2,1
0.009387277,2,1
0.010112982,2,1
0.010613798,2,1
0.010883561,2,1
0.010963558,2,1
0.010935881,2,1
0.010904249,2,1
0.010965608,2,1
0.011181411,2,1
0.011559374,2,1
0.012052883,2,1
0.01257789,2,1
0.013039888,2,1
0.013360454,2,1
0.013495102,2,1
0.013439909,2,1
0.013229654,2,1
0.012932004,2,1
0.012640154,2,1
0.012462684,2,1
0.01250771,2,1
0.01286059,2,1
0.013559632,2,1
0.014578912,2,1
0.015827695,2,1
0.017170434,2,1
0.01846209,2,1
0.019585391,2,1
0.020474697,2,1
0.021117224,2,1
0.021533782,2,1
0.021751736,2,1
0.021786485,2,1
0.021641908,2,1
0.021328145,2,1
0.020883793,2,1
0.020385834,2,1
0.019936914,2,1
0.019632386,2,1
0.019521337,2,1
0.019580034,2,1
0.019710626,2,1
0.019766186,2,1
0.019592053,2,1
0.019068275,2,1
0.018140326,2,1
0.016832041,2,1
0.015241512,2,1
0.013524286,2,1
0.011868534,2,1
0.010465795,2,1
0.009480479,2,1
0.009021914,2,1
0.009123705,2,1
0.00973498,2,1
0.01072644,2,1
0.011911284,2,1
0.013077887,2,1
0.014028264,2,1
0.014614445,2,1
0.014764446,2,1
0.014491489,2,1
0.013884528,2,1
0.013083892,2,1
0.012250499,2,1
0.011538003,2,1
0.011073715,2,1
0.010948203,2,1
0.011209144,2,1
0.011855264,2,1
0.012830995,2,1
0.014027855,2,1
0.01529951,2,1
0.01649181,2,1
0.017479516,2,1
0.018194494,2,1
0.018631588,2,1
0.01882878,2,1
0.018832025,2,1
0.018663683,2,1
0.01831125,2,1
0.017741241,2,1
0.016929068,2,1
0.015888005,2,1
0.014683097,2,1
0.013426202,2,1
0.012258947,2,1
0.011334301,2,1
0.010803063,2,1
0.010802967,2,1
0.011442334,2,1
0.012772173,2,1
0.01475005,2,1
0.017210135,2,1
0.019859054,2,1
0.022311654,2,1
0.024165528,2,1
0.025095012,2,1
0.024933617,2,1
0.023714963,2,1
0.021656803,2,1
0.019094186,2,1
0.016386688,2,1
0.013832631,2,1
0.011617497,2,1
0.009807894,2,1
0.008383989,2,1
0.007290189,2,1
0.006480573,2,1
0.005942024,2,1
0.005690035,2,1
0.005744228,2,1
0.006098006,2,1
0.006697391,2,1
0.007438771,2,1
0.008186951,2,1
0.008806802,2,1
0.009197107,2,1
0.009314978,2,1
0.009183257,2,1
0.008879639,2,1
0.008512354,2,1
0.008190886,2,1
0.008000548,2,1
0.0079873,2,1
0.008155629,2,1
0.00847896,2,1
0.00891972,2,1
0.009454317,2,1
0.010096616,2,1
0.01091195,2,1
0.012013701,2,1
0.01353736,2,1
0.015593685,2,1
0.018211728,2,1
0.02129069,2,1
0.024582156,2,1
0.027717956,2,1
0.030283852,2,1
0.031920463,2,1
0.032418579,2,1
0.03177417,2,1
0.030181886,2,1
0.027969934,2,1
0.025503186,2,1
0.023093337,2,1
0.020948776,2,1
0.01917564,2,1
0.01781643,2,1
0.016896651,2,1
0.016451024,2,1
0.016517186,2,1
0.017106372,2,1
0.01817484,2,1
0.019618836,2,1
0.021300922,2,1
0.023095676,2,1
0.024930121,2,1
0.026796413,2,1
0.028730153,2,1
0.030768049,2,1
0.032911199,2,1
0.035117174,2,1
0.037326081,2,1
0.039503075,2,1
0.041665807,2,1
0.043869897,2,1
0.046148224,2,1
0.048429327,2,1
0.050479709,2,1
0.051911383,2,1
0.052268901,2,1
0.051171836,2,1
0.048459371,2,1
0.044278746,2,1
0.039081415,2,1
0.033527878,2,1
