Identifiers,Values
Run1,0.516888063660421
Run1,0.765887135544914
Run1,0.752260024444232
Run1,0.904163919259892
Run1,1.27489008747148
Run1,1.15471796692817
Run1,0.73797348257735
Run1,0.702948714773737
Run1,0.516376345601121
Run1,0.641900645602853
Run1,0.917604626393617
Run1,0.467722611220685
Run1,0.393546998985091
Run1,0.288356120190182
Run1,0.461582123371858
Run1,0.169339559743807
Run1,0.0478386406243191
Run1,0.18991474587203
Run1,0.0146793698794168
Run1,0.036339881032479
Run1,0.0233881215801503
Run1,0.128407715840201
Run1,0.0349563888943557
Run1,0.0351025855250515
Run1,0.128791131503819
Run1,0.123885563809648
Run1,0.399245990421615
Run1,0.193111913822489
Run1,0.394900195440874
Run1,0.233718730295625
Run1,0.196798523143325
Run1,0.319191460485612
Run1,0.255255070937402
Run1,0.193651484182335
Run1,0.356793847501244
Run1,0.18765420483893
Run1,0.177729547844277
Run1,0.470851031233911
Run1,0.0185423439083234
Run1,0.386994023493744
Run1,0.0847639989193193
Run1,0.320452831081005
Run1,0.641224560088721
Run1,0.408009984332763
Run1,0.419583659852142
Run1,0.332991028160834
Run1,0.16789575558623
Run1,0.0984384937600227
Run1,0.00141098422944551
Run1,0.453318517351894
Run1,0.324991917815619
Run1,0.212057617491925
Run1,0.29567616671948
Run1,0.000989006438153494
Run1,0.268190647441402
Run1,0.202264112654791
Run1,0.38327075765042
Run1,0.208221001114555
Run1,0.0454530687509225
Run1,0.0441979433534746
Run1,0.163826453554349
Run1,0.474359431973489
Run1,0.323051788965694
Run1,0.438257221392422
Run1,0.738915888933754
Run1,0.434287000745061
Run1,0.474543385149027
Run1,0.595870726617481
Run1,0.40540271303705
Run1,0.575954303882787
Run1,0.84784297001133
Run1,0.98433065050071
Run1,0.698200008735965
Run1,1.29526409773196
Run1,0.701000594417437
Run1,0.976572490957068
Run1,0.873516718336008
Run1,1.27795112914407
Run1,1.15839102244221
Run1,0.798886289937343
Run1,1.12618474872659
Run1,0.960553806652788
Run2,0.588675972094283
Run2,0.490626324323236
Run2,0.545467682866978
Run2,0.501969852867491
Run2,0.490541429681486
Run2,0.284849327038803
Run2,0.434683735178249
Run2,0.446410096792385
Run2,0.38975803946319
Run2,0.200422083839596
Run2,0.172777389401448
Run2,0.218074239931687
Run2,0.055821377961377
Run2,0.225024753792687
Run2,0.152060554325629
Run2,0.123349329208882
Run2,0.0342930229171549
Run2,0.225430843433734
Run2,0.0134875326270407
Run2,0.317375839375797
Run2,0.0136640647089004
Run2,0.400143916383725
Run2,0.0158227132588123
Run2,0.320044988583827
Run2,0.344668328767178
Run2,0.316484538882459
Run2,0.432076269666178
Run2,0.552083647381675
Run2,0.319112295549353
Run2,0.48657561871968
Run2,0.415905910984217
Run2,0.0595446622010363
Run2,0.0185858574805148
Run2,0.186988353723628
Run2,0.52944710145456
Run2,0.0767373661292465
Run2,0.543727884665133
Run2,0.37620857560122
